"HF","RΘgime de financement","HC","Fonction","HP","Prestataire","MEASURE","Mesure","LOCATION","Pays","TIME","AnnΘe","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IND","Inde","2016","2016","PC","Pourcentage","0","Unités",,,3.536,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IND","Inde","2017","2017","PC","Pourcentage","0","Unités",,,3.603,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IND","Inde","2018","2018","PC","Pourcentage","0","Unités",,,3.567,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2010","2010","PC","Pourcentage","0","Unités",,,2.961,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2011","2011","PC","Pourcentage","0","Unités",,,2.955,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2012","2012","PC","Pourcentage","0","Unités",,,2.903,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2013","2013","PC","Pourcentage","0","Unités",,,2.961,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2014","2014","PC","Pourcentage","0","Unités",,,3.117,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2015","2015","PC","Pourcentage","0","Unités",,,2.991,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2016","2016","PC","Pourcentage","0","Unités",,,3.086,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2017","2017","PC","Pourcentage","0","Unités",,,2.868,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","IDN","Indonésie","2018","2018","PC","Pourcentage","0","Unités",,,2.868,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2010","2010","PC","Pourcentage","0","Unités",,,7.017,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2011","2011","PC","Pourcentage","0","Unités",,,6.991,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2012","2012","PC","Pourcentage","0","Unités",,,7.115,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2013","2013","PC","Pourcentage","0","Unités",,,7.078,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2014","2014","PC","Pourcentage","0","Unités",,,7.143,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2015","2015","PC","Pourcentage","0","Unités",,,7.099,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2016","2016","PC","Pourcentage","0","Unités",,,7.173,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2017","2017","PC","Pourcentage","0","Unités",,,7.29,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2018","2018","PC","Pourcentage","0","Unités",,,7.532,"D; P","Différence de méthodologie; Valeur provisoire"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ISR","Israël","2019","2019","PC","Pourcentage","0","Unités",,,7.461,"D; P","Différence de méthodologie; Valeur provisoire"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2010","2010","PC","Pourcentage","0","Unités",,,4.959,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2011","2011","PC","Pourcentage","0","Unités",,,4.795,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2012","2012","PC","Pourcentage","0","Unités",,,4.936,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2013","2013","PC","Pourcentage","0","Unités",,,5.081,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2014","2014","PC","Pourcentage","0","Unités",,,5.182,"B","Rupture"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2015","2015","PC","Pourcentage","0","Unités",,,5.296,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2016","2016","PC","Pourcentage","0","Unités",,,5.29,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2017","2017","PC","Pourcentage","0","Unités",,,5.359,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2018","2018","PC","Pourcentage","0","Unités",,,5.316,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","RUS","Russie","2019","2019","PC","Pourcentage","0","Unités",,,5.607,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2010","2010","PC","Pourcentage","0","Unités",,,8.565,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2011","2011","PC","Pourcentage","0","Unités",,,8.536,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2012","2012","PC","Pourcentage","0","Unités",,,8.715,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2013","2013","PC","Pourcentage","0","Unités",,,8.74,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2014","2014","PC","Pourcentage","0","Unités",,,8.502,"B","Rupture"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2015","2015","PC","Pourcentage","0","Unités",,,8.517,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2016","2016","PC","Pourcentage","0","Unités",,,8.478,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2017","2017","PC","Pourcentage","0","Unités",,,8.185,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2018","2018","PC","Pourcentage","0","Unités",,,8.279,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2019","2019","PC","Pourcentage","0","Unités",,,8.524,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","SVN","Slovénie","2020","2020","PC","Pourcentage","0","Unités",,,9.715,"P","Valeur provisoire"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2010","2010","PC","Pourcentage","0","Unités",,,7.415,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2011","2011","PC","Pourcentage","0","Unités",,,7.497,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2012","2012","PC","Pourcentage","0","Unités",,,7.753,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2013","2013","PC","Pourcentage","0","Unités",,,7.721,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2014","2014","PC","Pourcentage","0","Unités",,,7.93,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2015","2015","PC","Pourcentage","0","Unités",,,8.201,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2016","2016","PC","Pourcentage","0","Unités",,,8.096,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2017","2017","PC","Pourcentage","0","Unités",,,8.113,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","ZAF","Afrique du Sud","2018","2018","PC","Pourcentage","0","Unités",,,8.253,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2010","2010","PC","Pourcentage","0","Unités",,,8.431,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2011","2011","PC","Pourcentage","0","Unités",,,8.542,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2012","2012","PC","Pourcentage","0","Unités",,,8.676,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2013","2013","PC","Pourcentage","0","Unités",,,8.761,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2014","2014","PC","Pourcentage","0","Unités",,,9.036,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2015","2015","PC","Pourcentage","0","Unités",,,9.328,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2016","2016","PC","Pourcentage","0","Unités",,,9.248,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2017","2017","PC","Pourcentage","0","Unités",,,9.267,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2018","2018","PC","Pourcentage","0","Unités",,,9.155,"D","Différence de méthodologie"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUS","Australie","2019","2019","PC","Pourcentage","0","Unités",,,9.418,"E","Valeur estimée"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2010","2010","PC","Pourcentage","0","Unités",,,10.221,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2011","2011","PC","Pourcentage","0","Unités",,,10.026,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2012","2012","PC","Pourcentage","0","Unités",,,10.199,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2013","2013","PC","Pourcentage","0","Unités",,,10.286,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2014","2014","PC","Pourcentage","0","Unités",,,10.368,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2015","2015","PC","Pourcentage","0","Unités",,,10.368,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2016","2016","PC","Pourcentage","0","Unités",,,10.352,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2017","2017","PC","Pourcentage","0","Unités",,,10.385,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2018","2018","PC","Pourcentage","0","Unités",,,10.318,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2019","2019","PC","Pourcentage","0","Unités",,,10.434,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","AUT","Autriche","2020","2020","PC","Pourcentage","0","Unités",,,11.498,"P","Valeur provisoire"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2010","2010","PC","Pourcentage","0","Unités",,,10.233,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2011","2011","PC","Pourcentage","0","Unités",,,10.392,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2012","2012","PC","Pourcentage","0","Unités",,,10.507,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2013","2013","PC","Pourcentage","0","Unités",,,10.561,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2014","2014","PC","Pourcentage","0","Unités",,,10.594,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2015","2015","PC","Pourcentage","0","Unités",,,10.431,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2016","2016","PC","Pourcentage","0","Unités",,,10.773,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2017","2017","PC","Pourcentage","0","Unités",,,10.785,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2018","2018","PC","Pourcentage","0","Unités",,,10.764,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","BEL","Belgique","2019","2019","PC","Pourcentage","0","Unités",,,10.659,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2010","2010","PC","Pourcentage","0","Unités",,,10.696,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2011","2011","PC","Pourcentage","0","Unités",,,10.401,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2012","2012","PC","Pourcentage","0","Unités",,,10.506,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2013","2013","PC","Pourcentage","0","Unités",,,10.405,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2014","2014","PC","Pourcentage","0","Unités",,,10.249,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2015","2015","PC","Pourcentage","0","Unités",,,10.733,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2016","2016","PC","Pourcentage","0","Unités",,,11.023,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2017","2017","PC","Pourcentage","0","Unités",,,10.835,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2018","2018","PC","Pourcentage","0","Unités",,,10.806,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CAN","Canada","2019","2019","PC","Pourcentage","0","Unités",,,10.844,"P","Valeur provisoire"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2010","2010","PC","Pourcentage","0","Unités",,,11.096,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2011","2011","PC","Pourcentage","0","Unités",,,10.778,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2012","2012","PC","Pourcentage","0","Unités",,,10.853,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2013","2013","PC","Pourcentage","0","Unités",,,10.998,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2014","2014","PC","Pourcentage","0","Unités",,,11.022,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2015","2015","PC","Pourcentage","0","Unités",,,11.184,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2016","2016","PC","Pourcentage","0","Unités",,,11.236,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2017","2017","PC","Pourcentage","0","Unités",,,11.329,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2018","2018","PC","Pourcentage","0","Unités",,,11.45,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2019","2019","PC","Pourcentage","0","Unités",,,11.697,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","DEU","Allemagne","2020","2020","PC","Pourcentage","0","Unités",,,12.53,"P","Valeur provisoire"
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2010","2010","PC","Pourcentage","0","Unités",,,9.942,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2011","2011","PC","Pourcentage","0","Unités",,,10.019,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2012","2012","PC","Pourcentage","0","Unités",,,10.249,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2013","2013","PC","Pourcentage","0","Unités",,,10.462,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2014","2014","PC","Pourcentage","0","Unités",,,10.616,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2015","2015","PC","Pourcentage","0","Unités",,,11.008,,
"HFTOT","Tous les régimes de financement","HCTOT","Dépenses courantes de santé (toutes les fonctions)","HPTOT","Tous les prestataires","PARPIB","Pourcentage du produit intérieur brut","CHE","Suisse","2016","2016","PC","Pourcentage","0","Unités",,,11.3,,
