"COU","Pays","PER","Périodes","IND","Indicateur","GEN","Genre","AGE","Groupe d'âge","VAL","Valeur","Value","Flag Codes","Flags"
"LVA","Lettonie","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",46.8,,
"LVA","Lettonie","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",43.7,,
"LVA","Lettonie","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",49.8,,
"LTU","Lituanie","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",40.9,,
"LTU","Lituanie","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",41.1,,
"LTU","Lituanie","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",45.1,,
"ROU","Roumanie","TIME14","2014","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.7,,
"ROU","Roumanie","TIME15","2015","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.2,,
"ROU","Roumanie","TIME16","2016","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.6,,
"ROU","Roumanie","TIME17","2017","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.3,,
"ROU","Roumanie","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11,,
"ROU","Roumanie","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11.4,,
"ROU","Roumanie","TIME20","2020","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",14.2,,
"SGP","Singapour","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",19.8,,
"SGP","Singapour","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",20.7,,
"SVN","Slovénie","TIME18","2018","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",33.3,,
"SVN","Slovénie","TIME19","2019","MORTHSTO","Mortalité à 30 jours après admission pour AVC hémorragique (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",28.6,,
