"COU","Pays","PER","Périodes","IND","Indicateur","GEN","Genre","AGE","Groupe d'âge","VAL","Valeur","Value","Flag Codes","Flags"
"POL","Pologne","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.2,,
"POL","Pologne","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7,,
"POL","Pologne","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.3,,
"PRT","Portugal","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.7,,
"PRT","Portugal","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.4,,
"PRT","Portugal","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.6,,
"PRT","Portugal","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.8,"E","Valeur estimée"
"SVK","République slovaque","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.1,,
"SVK","République slovaque","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.1,,
"SVK","République slovaque","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.5,,
"SVK","République slovaque","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.5,,
"ESP","Espagne","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"ESP","Espagne","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.1,,
"SWE","Suède","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"SWE","Suède","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.8,,
"TUR","Turquie","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",9.9,"B","Rupture"
"TUR","Turquie","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11.1,,
"GBR","Royaume-Uni","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8,,
"GBR","Royaume-Uni","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.1,,
"GBR","Royaume-Uni","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",8.7,,
"CHL","Chili","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11.4,,
"CHL","Chili","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",10.7,,
"COL","Colombie","TIME09","2009","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.4,,
"COL","Colombie","TIME10","2010","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.3,,
"COL","Colombie","TIME11","2011","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.8,,
"COL","Colombie","TIME12","2012","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12,,
"COL","Colombie","TIME13","2013","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.8,,
"COL","Colombie","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.2,,
"COL","Colombie","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.7,,
"COL","Colombie","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12,,
"COL","Colombie","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11.1,,
"EST","Estonie","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",11.8,,
"EST","Estonie","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",12.7,,
"ISR","Israël","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"ISR","Israël","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.3,,
"LVA","Lettonie","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",15.8,,
"LVA","Lettonie","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",17,,
"LVA","Lettonie","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",16.4,,
"LTU","Lituanie","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.5,,
"LTU","Lituanie","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.3,,
"LTU","Lituanie","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",15.4,,
"ROU","Roumanie","TIME14","2014","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.8,,
"ROU","Roumanie","TIME15","2015","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.6,,
"ROU","Roumanie","TIME16","2016","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",5.7,,
"ROU","Roumanie","TIME17","2017","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",3,,
"ROU","Roumanie","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",4,,
"ROU","Roumanie","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7.5,,
"ROU","Roumanie","TIME20","2020","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",5.2,,
"SGP","Singapour","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.1,,
"SGP","Singapour","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",13.3,,
"SVN","Slovénie","TIME18","2018","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",7,,
"SVN","Slovénie","TIME19","2019","MORTAMIO","Mortalité à 30 jours après admission pour infarctus aigu du myocarde (taux basés sur les données couplées)","T","Total","TOTAL_45","45 ans et plus","AS_STD_RATE_CPAT","Taux standardisé par âge et sexe pour 100 patients",6.4,,
